Device ID	Frame ID	Frame Rate	Time Stamp	Palm Position.x,Palm Position.y,Palm Position.z	Palm Normal.x,Palm Normal.y,Palm Normal.z	Palm Direction.x,Palm Direction.y,Palm Direction.z	Arm Proximal.x,Arm Proximal.y,Arm Proximal.z	Arm Distal.x,Arm Distal.y,Arm Distal.z	Finger1_Meta.x,Finger1_Meta.y,Finger1_Meta.z	Finger1_Proxi.x,Finger1_Proxi.y,Finger1_Proxi.z	Finger1_Inter.x,Finger1_Inter.y,Finger1_Inter.z	Finger1_Dist.x,Finger1_Dist.y,Finger1_Dist.z	Finger1_End.x,Finger1_End.y,Finger1_End.z	Finger2_Meta.x,Finger2_Meta.y,Finger2_Meta.z	Finger2_Proxi.x,Finger2_Proxi.y,Finger2_Proxi.z	Finger2_Inter.x,Finger2_Inter.y,Finger2_Inter.z	Finger2_Dist.x,Finger2_Dist.y,Finger2_Dist.z	Finger2_End.x,Finger2_End.y,Finger2_End.z	Finger3_Meta.x,Finger3_Meta.y,Finger3_Meta.z	Finger3_Proxi.x,Finger3_Proxi.y,Finger3_Proxi.z	Finger3_Inter.x,Finger3_Inter.y,Finger3_Inter.z	Finger3_Dist.x,Finger3_Dist.y,Finger3_Dist.z	Finger3_End.x,Finger3_End.y,Finger3_End.z	Finger4_Meta.x,Finger4_Meta.y,Finger4_Meta.z	Finger4_Proxi.x,Finger4_Proxi.y,Finger4_Proxi.z	Finger4_Inter.x,Finger4_Inter.y,Finger4_Inter.z	Finger4_Dist.x,Finger4_Dist.y,Finger4_Dist.z	Finger4_End.x,Finger4_End.y,Finger4_End.z	Finger5_Meta.x,Finger5_Meta.y,Finger5_Meta.z	Finger5_Proxi.x,Finger5_Proxi.y,Finger5_Proxi.z	Finger5_Inter.x,Finger5_Inter.y,Finger5_Inter.z	Finger5_Dist.x,Finger5_Dist.y,Finger5_Dist.z	Finger5_End.x,Finger5_End.y,Finger5_End.z	
1	0	100	3215840961	66.2381,258.319,-54.6372	-0.108868,-0.98142,0.157624	-0.409506,-0.100205,-0.906727	218.835,288.302,230.881	102.756,268.048,6.14025	71.4298,264.984,-1.75482	71.4298,264.984,-1.75482	22.7413,256.344,-15.0544	-3.47088,249.492,-22.855	-21.5605,244.277,-27.5134	75.8597,277.304,-12.0356	36.7395,262.357,-67.0507	19.1282,259.387,-93.6653	7.39671,254.488,-110.709	-2.28925,247.454,-123.559	82.7902,276.914,-18.9473	53.4349,261.188,-75.4284	42.8397,260.425,-110.594	35.7225,258.077,-135.728	30.377,253.383,-153.212	93.2253,272.57,-24.7397	75.0822,257.042,-78.5472	64.7394,255.166,-112.845	58.3296,252.332,-131.874	53.4833,248.092,-146.118	102.715,264.698,-22.8263	93.4644,251.487,-74.879	93.4276,251.126,-99.8155	92.5639,248.818,-118.415	91.5558,244.893,-131.561	
2	0	100	3215840961	-35.5365,244.739,-29.8631	-0.0997753,-0.990888,0.090482	-0.401044,-0.0431738,-0.915041	45.7054,285.073,258.785	-4.12451,251.472,28.6935	-30.8916,247.867,19.785	-30.8916,247.867,19.785	-74.1904,238.642,6.60369	-96.7345,230.748,-2.43924	-111.908,224.146,-8.3726	-26.2989,259.531,11.2085	-62.3904,248.652,-41.4975	-74.9315,243.163,-65.886	-82.8709,237.35,-81.8996	-89.2207,230.27,-94.0942	-20.0391,260.286,4.76552	-46.9612,248.863,-49.2793	-54.7045,246.083,-80.8226	-59.424,243.785,-103.245	-62.6731,240.363,-119.306	-10.8712,256.575,-0.749125	-27.3091,245.273,-52.1887	-34.2486,243.14,-83.299	-38.2171,241.365,-100.93	-41.0076,238.522,-114.824	-2.44656,248.96,0.592454	-10.5877,239.796,-48.9871	-10.9213,239.742,-70.7937	-10.947,239.214,-87.7171	-10.7522,237.151,-100.644	
3	0	100	3215840961	74.073,249.85,69.9211	-0.294002,-0.947227,0.127763	-0.395455,-0.00114415,-0.918485	204.41,244.499,368.127	109.461,251.205,132.227	79.5275,254.008,122.98	79.5275,254.008,122.98	29.8472,258.777,112.817	2.11511,259.425,104.747	-16.7296,258.759,99.2457	86.2244,265.757,112.865	46.4645,259.629,56.4213	30.2785,261.172,29.572	18.8211,261.999,11.4815	7.97387,261.19,-3.96148	92.8987,264.087,106.438	62.6486,255.399,48.731	52.1756,258.398,14.6866	45.9158,261.186,-10.1258	40.7533,261.964,-28.9316	102.175,258.211,101.13	82.9258,247.558,46.3682	73.8162,250.313,11.5428	69.532,252.187,-8.46681	66.2958,252.685,-25.233	109.81,248.791,103.241	99.6983,238.711,50.5093	98.8652,241.938,25.7976	99.1023,244.346,6.71827	99.5134,244.76,-8.47571	
4	0	100	3215840961	-59.1869,269.716,68.0971	-0.0566223,-0.998227,0.0174467	-0.430303,0.00862877,-0.902638	34.1649,338.607,380.726	-22.7467,275.493,131.995	-52.1215,269.327,122.586	-52.1215,269.327,122.586	-102.657,263.096,109.294	-129.12,257.566,98.3958	-146.525,252.84,90.4303	-48.5658,283.084,114.163	-89.9262,273.777,56.4369	-105.948,272.839,27.7953	-116.879,270.549,8.29344	-125.743,265.354,-7.84171	-41.6905,284.671,107.029	-72.9574,275.311,47.4649	-83.5936,275.202,9.36129	-90.6728,274.1,-17.3394	-95.5625,271.351,-36.0966	-31.3339,281.476,100.464	-50.9351,272.529,43.4171	-59.0658,274.575,6.23034	-63.3989,274.825,-14.9696	-66.5337,273.458,-31.6937	-21.3461,273.418,101.069	-31.8142,267.063,45.9642	-32.3697,271.205,20.0913	-32.4758,273.53,0.186151	-32.4381,273.641,-15.0418	
1	0	100	3215850961	66.2066,258.431,-54.7041	-0.10853,-0.981076,0.159944	-0.409548,-0.102476,-0.906448	218.694,288.397,230.912	102.726,268.288,6.06086	71.407,265.241,-1.84423	71.407,265.241,-1.84423	22.7135,256.563,-15.0859	-3.49543,249.665,-22.8588	-21.587,244.409,-27.5208	75.8207,277.504,-12.15	36.6955,262.412,-67.1337	19.1008,259.421,-93.7447	7.37312,254.443,-110.748	-2.29229,247.292,-123.524	82.7574,277.132,-19.065	53.3987,261.261,-75.5139	42.9671,260.643,-110.629	35.9735,258.442,-135.771	30.689,253.782,-153.255	93.1924,272.765,-24.8379	75.0475,257.103,-78.6142	64.897,255.2,-112.902	58.5969,252.335,-131.925	53.8121,248.041,-146.135	102.681,264.905,-22.8851	93.4293,251.566,-74.9126	93.4122,251.259,-99.8771	92.5824,248.975,-118.487	91.5876,245.043,-131.631	
2	0	100	3215850961	-35.5598,244.746,-29.8378	-0.0997119,-0.990882,0.0906112	-0.40101,-0.0433233,-0.915049	45.7386,285.072,258.799	-4.14771,251.487,28.7183	-30.9174,247.88,19.8105	-30.9174,247.88,19.8105	-74.2161,238.655,6.62496	-96.7625,230.762,-2.41776	-111.939,224.167,-8.34892	-26.3244,259.545,11.2312	-62.4134,248.657,-41.4744	-74.9524,243.158,-65.8609	-82.8918,237.337,-81.8681	-89.2416,230.249,-94.0556	-20.0646,260.298,4.78924	-46.9842,248.865,-49.2549	-54.7275,246.091,-80.7964	-59.447,243.815,-103.217	-62.696,240.41,-119.28	-10.8967,256.587,-0.724152	-27.3321,245.277,-52.1628	-34.2716,243.136,-83.2715	-38.2399,241.358,-100.901	-41.0291,238.521,-114.796	-2.47177,248.974,0.618559	-10.6106,239.804,-48.9601	-10.9463,239.752,-70.7633	-10.9724,239.231,-87.6855	-10.7771,237.172,-100.614	
3	0	100	3215850961	74.0469,249.868,69.9335	-0.294099,-0.947217,0.127614	-0.395453,-0.00095995,-0.918486	204.446,244.434,368.112	109.437,251.209,132.239	79.5014,254.017,122.994	79.5014,254.017,122.994	29.8214,258.797,112.835	2.08837,259.451,104.772	-16.7602,258.794,99.2789	86.2001,265.766,112.88	46.4398,259.651,56.4354	30.2541,261.186,29.5844	18.7968,262,11.4935	7.95007,261.176,-3.94787	92.8745,264.098,106.453	62.6237,255.422,48.7443	52.1492,258.412,14.696	45.8859,261.185,-10.1169	40.7201,261.951,-28.9181	102.15,258.221,101.144	82.8996,247.579,46.3805	73.793,250.328,11.5483	69.5088,252.195,-8.46669	66.2709,252.684,-25.2353	109.783,248.799,103.252	99.6711,238.728,50.5191	98.8398,241.956,25.8059	99.0769,244.363,6.72348	99.4875,244.775,-8.47338	
4	0	100	3215850961	-59.2927,269.852,68.1683	-0.0579155,-0.998121,0.0200202	-0.430076,0.00684733,-0.902768	34.4105,338.688,380.805	-22.8434,275.718,132.07	-52.2376,269.61,122.667	-52.2376,269.61,122.667	-102.779,263.333,109.374	-129.231,257.751,98.4916	-146.625,252.978,90.5567	-48.6545,283.315,114.213	-90.02,273.912,56.4915	-106.06,272.96,27.8404	-117.025,270.659,8.32607	-125.934,265.459,-7.81599	-41.7801,284.896,107.077	-73.0498,275.421,47.5194	-83.6813,275.327,9.3804	-90.7592,274.25,-17.354	-95.6532,271.532,-36.1326	-31.4268,281.666,100.515	-51.0291,272.595,43.477	-59.0987,274.622,6.25535	-63.3818,274.886,-14.972	-66.4886,273.544,-31.7117	-21.4513,273.592,101.134	-31.916,267.107,46.0341	-32.4472,271.335,20.1681	-32.5046,273.722,0.258554	-32.4261,273.912,-14.9835	
1	0	100	3215860961	66.1737,258.559,-54.7793	-0.108153,-0.980698,0.162498	-0.409588,-0.104979,-0.906144	218.522,288.518,230.952	102.693,268.557,5.97252	71.3832,265.529,-1.94423	71.3832,265.529,-1.94423	22.6846,256.808,-15.1217	-3.52047,249.857,-22.864	-21.6141,244.555,-27.5301	75.779,277.728,-12.2773	36.6487,262.477,-67.2267	19.0726,259.463,-93.8337	7.34912,254.396,-110.792	-2.29358,247.117,-123.487	82.7228,277.376,-19.1959	53.3606,261.345,-75.6095	43.1091,260.888,-110.669	36.2516,258.848,-135.818	31.0342,254.223,-153.303	93.1576,272.985,-24.9472	75.0111,257.174,-78.6894	65.0723,255.24,-112.965	58.8927,252.342,-131.981	54.1756,247.99,-146.154	102.645,265.138,-22.9508	93.3925,251.659,-74.9508	93.3972,251.41,-99.9459	92.6047,249.152,-118.567	91.6245,245.214,-131.709	
2	0	100	3215860961	-35.5831,244.754,-29.8138	-0.0996529,-0.990877,0.0907319	-0.40098,-0.0434624,-0.915055	45.7711,285.072,258.813	-4.17076,251.502,28.7417	-30.9429,247.894,19.8347	-30.9429,247.894,19.8347	-74.2417,238.67,6.64515	-96.7902,230.778,-2.39753	-111.969,224.188,-8.32681	-26.3498,259.56,11.2528	-62.4364,248.662,-41.4525	-74.9736,243.156,-65.837	-82.9131,237.328,-81.8381	-89.2631,230.235,-94.0192	-20.09,260.31,4.81173	-47.0072,248.869,-49.2317	-54.7506,246.1,-80.7714	-59.47,243.845,-103.191	-62.7189,240.455,-119.256	-10.9221,256.6,-0.700481	-27.3552,245.283,-52.1381	-34.2946,243.133,-83.2453	-38.2625,241.353,-100.874	-41.0505,238.521,-114.77	-2.49683,248.989,0.643257	-10.6336,239.812,-48.9344	-10.9712,239.763,-70.7344	-10.9976,239.247,-87.6554	-10.8018,237.193,-100.585	
3	0	100	3215860961	74.0207,249.887,69.9462	-0.29419,-0.94721,0.127461	-0.395448,-0.000775037,-0.918488	204.481,244.371,368.098	109.414,251.214,132.251	79.4751,254.027,123.008	79.4751,254.027,123.008	29.7954,258.817,112.853	2.06145,259.478,104.796	-16.7909,258.829,99.3113	86.1756,265.777,112.896	46.415,259.675,56.4498	30.2295,261.201,29.5972	18.7724,262.003,11.5059	7.92608,261.166,-3.93373	92.8501,264.11,106.468	62.5988,255.446,48.758	52.1227,258.427,14.7059	45.8559,261.187,-10.1074	40.6869,261.94,-28.9041	102.124,258.233,101.158	82.8733,247.601,46.393	73.7697,250.345,11.5545	69.4855,252.204,-8.46558	66.246,252.685,-25.2364	109.757,248.808,103.264	99.644,238.747,50.5292	98.8145,241.976,25.8148	99.0516,244.382,6.72944	99.4616,244.792,-8.47006	
4	0	100	3215860961	-59.3091,269.858,68.1692	-0.0583311,-0.998101,0.0197748	-0.430092,0.00724965,-0.902756	34.3922,338.681,380.792	-22.8584,275.698,132.07	-52.2526,269.593,122.668	-52.2526,269.593,122.668	-102.797,263.35,109.379	-129.254,257.803,98.4954	-146.649,253.06,90.5582	-48.6658,283.312,114.215	-90.0349,273.94,56.4944	-106.082,273.026,27.8521	-117.05,270.77,8.34471	-125.958,265.609,-7.79734	-41.7902,284.881,107.079	-73.064,275.434,47.5223	-83.6943,275.33,9.38457	-90.772,274.251,-17.3424	-95.6663,271.533,-36.1144	-31.4383,281.649,100.517	-51.0449,272.6,43.4793	-59.1124,274.632,6.26157	-63.3968,274.901,-14.9583	-66.505,273.565,-31.6935	-21.4658,273.575,101.134	-31.934,267.108,46.0349	-32.4679,271.325,20.1725	-32.5335,273.714,0.268346	-32.4635,273.9,-14.9711	
1	0	100	3215870961	66.1394,258.702,-54.8627	-0.107736,-0.980286,0.165287	-0.409624,-0.107715,-0.905815	218.32,288.663,231.002	102.658,268.855,5.87521	71.3586,265.848,-2.05484	71.3586,265.848,-2.05484	22.6547,257.078,-15.1618	-3.546,250.069,-22.8707	-21.6415,244.716,-27.5412	75.7345,277.976,-12.4176	36.5991,262.551,-67.3298	19.0435,259.513,-93.9323	7.32471,254.349,-110.842	-2.29314,246.93,-123.448	82.6862,277.647,-19.3401	53.3208,261.442,-75.7154	43.2656,261.159,-110.714	36.5566,259.294,-135.871	31.4125,254.708,-153.357	93.121,273.229,-25.0676	74.9732,257.256,-78.7726	65.2651,255.288,-113.036	59.2171,252.354,-132.043	54.5738,247.937,-146.175	102.607,265.397,-23.0237	93.354,251.764,-74.9935	93.3826,251.579,-100.022	92.6308,249.349,-118.655	91.6666,245.404,-131.795	
2	0	100	3215870961	-35.6065,244.763,-29.7911	-0.0995984,-0.990872,0.0908439	-0.400953,-0.0435913,-0.915061	45.8028,285.073,258.824	-4.19364,251.518,28.7637	-30.9683,247.908,19.8576	-30.9683,247.908,19.8576	-74.2673,238.685,6.66427	-96.8177,230.794,-2.37855	-111.999,224.21,-8.30626	-26.3749,259.575,11.2732	-62.4595,248.669,-41.4317	-74.995,243.156,-65.8141	-82.9347,237.324,-81.8096	-89.2851,230.227,-93.9848	-20.1153,260.323,4.83301	-47.0303,248.874,-49.2097	-54.7738,246.111,-80.7474	-59.4931,243.875,-103.166	-62.7419,240.499,-119.232	-10.9473,256.613,-0.678112	-27.3784,245.289,-52.1147	-34.3175,243.132,-83.2204	-38.2849,241.35,-100.847	-41.0718,238.522,-114.745	-2.52172,249.005,0.666546	-10.6567,239.821,-48.9102	-10.996,239.775,-70.707	-11.0226,239.265,-87.6268	-10.8264,237.214,-100.558	
3	0	100	3215870961	73.9945,249.907,69.9592	-0.294276,-0.947204,0.127304	-0.395442,-0.000589411,-0.91849	204.516,244.309,368.085	109.389,251.22,132.263	79.4485,254.037,123.023	79.4485,254.037,123.023	29.7692,258.838,112.871	2.03434,259.506,104.821	-16.8216,258.864,99.343	86.1508,265.789,112.912	46.3901,259.699,56.4644	30.2048,261.218,29.6104	18.7477,262.009,11.5188	7.90189,261.158,-3.91906	92.8254,264.123,106.483	62.5737,255.471,48.7719	52.0962,258.444,14.7162	45.8259,261.189,-10.0973	40.6538,261.931,-28.8894	102.098,258.246,101.173	82.847,247.625,46.4059	73.7465,250.362,11.5613	69.4622,252.215,-8.46348	66.221,252.689,-25.2361	109.73,248.819,103.276	99.6169,238.767,50.5397	98.7892,241.997,25.8241	99.0263,244.402,6.73617	99.4358,244.811,-8.46575	
4	0	100	3215870961	-59.3255,269.864,68.1707	-0.0587283,-0.998082,0.019539	-0.430109,0.00763563,-0.902744	34.3738,338.676,380.779	-22.8734,275.678,132.069	-52.2677,269.578,122.669	-52.2677,269.578,122.669	-102.815,263.367,109.384	-129.276,257.852,98.4995	-146.673,253.137,90.5599	-48.6771,283.309,114.218	-90.0498,273.967,56.4977	-106.104,273.09,27.8639	-117.074,270.876,8.3631	-125.982,265.752,-7.77901	-41.8004,284.867,107.082	-73.0783,275.446,47.5256	-83.7074,275.333,9.38914	-90.7848,274.252,-17.3307	-95.6795,271.535,-36.0965	-31.45,281.633,100.52	-51.0607,272.606,43.482	-59.1262,274.642,6.26809	-63.4117,274.915,-14.9446	-66.5213,273.586,-31.6756	-21.4804,273.559,101.135	-31.952,267.109,46.036	-32.4886,271.316,20.1773	-32.5618,273.707,0.278279	-32.4998,273.889,-14.9587	
1	0	100	3215880961	66.1035,258.861,-54.9542	-0.107278,-0.97984,0.16831	-0.409659,-0.110684,-0.90546	218.088,288.833,231.062	102.621,269.183,5.76895	71.3329,266.197,-2.17604	71.3329,266.197,-2.17604	22.6237,257.373,-15.2063	-3.57203,250.301,-22.8788	-21.6694,244.892,-27.5542	75.6873,278.249,-12.5707	36.5467,262.635,-67.4428	19.0136,259.57,-94.0405	7.29989,254.302,-110.898	-2.29095,246.731,-123.408	82.6478,277.945,-19.4976	53.2791,261.55,-75.8315	43.4368,261.456,-110.763	36.8887,259.781,-135.928	31.824,255.236,-153.416	93.0825,273.498,-25.1992	74.9337,257.349,-78.864	65.4756,255.344,-113.113	59.57,252.369,-132.112	55.0067,247.883,-146.2	102.567,265.681,-23.1035	93.3138,251.882,-75.0408	93.3684,251.766,-100.105	92.6607,249.566,-118.751	91.7138,245.614,-131.889	
2	0	100	3215880961	-35.6298,244.773,-29.7697	-0.0995485,-0.990868,0.0909473	-0.400931,-0.0437098,-0.915065	45.8338,285.074,258.835	-4.21637,251.534,28.7844	-30.9934,247.922,19.8793	-30.9934,247.922,19.8793	-74.2929,238.701,6.68232	-96.8449,230.81,-2.36082	-112.028,224.231,-8.28729	-26.3999,259.59,11.2924	-62.4827,248.677,-41.412	-75.0166,243.16,-65.7923	-82.9566,237.325,-81.7826	-89.3077,230.226,-93.9526	-20.1403,260.337,4.85307	-47.0535,248.881,-49.1889	-54.7971,246.123,-80.7245	-59.5162,243.904,-103.141	-62.7649,240.542,-119.208	-10.9724,256.627,-0.657044	-27.4017,245.297,-52.0927	-34.3404,243.133,-83.1968	-38.3073,241.349,-100.823	-41.0929,238.525,-114.721	-2.54646,249.02,0.688427	-10.6798,239.831,-48.8873	-11.0207,239.788,-70.6811	-11.0475,239.282,-87.5997	-10.8509,237.235,-100.532	
3	0	100	3215880961	73.9682,249.929,69.9724	-0.294357,-0.9472,0.127144	-0.395435,-0.000403074,-0.918494	204.549,244.249,368.072	109.365,251.227,132.276	79.4218,254.049,123.037	79.4218,254.049,123.037	29.7427,258.861,112.889	2.00705,259.534,104.845	-16.8524,258.9,99.3739	86.1257,265.801,112.928	46.365,259.725,56.4792	30.18,261.236,29.624	18.7229,262.017,11.5321	7.8775,261.153,-3.90385	92.8005,264.137,106.499	62.5486,255.497,48.7862	52.0695,258.461,14.727	45.7959,261.194,-10.0866	40.6207,261.925,-28.8741	102.073,258.26,101.188	82.8206,247.65,46.4191	73.7232,250.382,11.5687	69.4388,252.228,-8.46039	66.196,252.694,-25.2347	109.704,248.831,103.289	99.5898,238.789,50.5505	98.764,242.02,25.8341	99.0011,244.423,6.74365	99.41,244.831,-8.46045	
4	0	100	3215880961	-59.3419,269.871,68.1725	-0.0591073,-0.998064,0.0193125	-0.430128,0.00800527,-0.902732	34.3554,338.675,380.766	-22.8883,275.661,132.069	-52.2828,269.565,122.671	-52.2828,269.565,122.671	-102.833,263.383,109.39	-129.298,257.898,98.5036	-146.696,253.21,90.5617	-48.6886,283.307,114.221	-90.0648,273.994,56.5015	-106.126,273.15,27.8758	-117.097,270.976,8.38124	-126.006,265.886,-7.76103	-41.8108,284.854,107.085	-73.0926,275.459,47.5292	-83.7206,275.336,9.3941	-90.7978,274.254,-17.3188	-95.6928,271.538,-36.079	-31.4618,281.619,100.522	-51.0767,272.612,43.485	-59.14,274.653,6.27493	-63.4266,274.93,-14.9308	-66.5374,273.607,-31.6579	-21.4949,273.544,101.136	-31.97,267.111,46.0375	-32.5091,271.307,20.1823	-32.5895,273.701,0.288352	-32.5349,273.879,-14.9463	
1	0	100	3215890961	66.0682,259.07,-55.0898	-0.106567,-0.979181,0.172792	-0.409667,-0.115107,-0.904949	217.765,289.136,231.146	102.581,269.647,5.61308	71.3102,266.691,-2.35529	71.3102,266.691,-2.35529	22.6013,257.766,-15.2789	-3.58153,250.601,-22.8945	-21.6784,245.111,-27.5717	75.6342,278.628,-12.7968	36.4885,262.731,-67.6115	18.9853,259.623,-94.2032	7.27816,254.204,-110.989	-2.27647,246.415,-123.362	82.6066,278.36,-19.7295	53.236,261.682,-76.0038	43.7102,261.864,-110.841	37.409,260.486,-136.024	32.4659,256.013,-153.517	93.0413,273.871,-25.3936	74.8938,257.46,-79	65.7933,255.391,-113.229	60.0964,252.354,-132.215	55.6514,247.764,-146.239	102.524,266.079,-23.2207	93.2729,252.033,-75.1104	93.3614,252.014,-100.229	92.7153,249.858,-118.895	91.7939,245.896,-132.034	
2	0	100	3215890961	-35.6532,244.783,-29.7495	-0.099503,-0.990864,0.0910421	-0.400913,-0.043818,-0.915068	45.8642,285.076,258.844	-4.23895,251.55,28.8037	-31.0184,247.937,19.8996	-31.0184,247.937,19.8996	-74.3184,238.717,6.69929	-96.8719,230.827,-2.34435	-112.056,224.253,-8.26988	-26.4247,259.606,11.3104	-62.5059,248.686,-41.3934	-75.0385,243.167,-65.7716	-82.979,237.331,-81.757	-89.3309,230.231,-93.9224	-20.1651,260.351,4.87191	-47.0768,248.888,-49.1692	-54.8204,246.135,-80.7027	-59.5394,243.934,-103.118	-62.788,240.583,-119.185	-10.9973,256.641,-0.637277	-27.4251,245.305,-52.0719	-34.3632,243.135,-83.1744	-38.3294,241.349,-100.799	-41.1139,238.529,-114.698	-2.57105,249.036,0.708901	-10.7031,239.842,-48.866	-11.0452,239.802,-70.6566	-11.0721,239.3,-87.5741	-10.8752,237.256,-100.507	
3	0	100	3215890961	73.9418,249.951,69.986	-0.294432,-0.947199,0.12698	-0.395425,-0.000216024,-0.918498	204.58,244.19,368.059	109.34,251.235,132.289	79.3948,254.062,123.052	79.3948,254.062,123.052	29.7161,258.884,112.907	1.97958,259.563,104.869	-16.8831,258.936,99.404	86.1004,265.815,112.944	46.3399,259.752,56.4944	30.1551,261.256,29.638	18.698,262.027,11.546	7.85292,261.152,-3.88812	92.7753,264.153,106.515	62.5234,255.525,48.8007	52.0428,258.481,14.7383	45.7658,261.2,-10.0753	40.5877,261.92,-28.8582	102.046,258.275,101.203	82.7942,247.676,46.4325	73.6999,250.403,11.5768	69.4153,252.243,-8.45631	66.1709,252.701,-25.2319	109.677,248.844,103.302	99.5627,238.812,50.5617	98.7388,242.044,25.8445	98.976,244.447,6.75188	99.3842,244.853,-8.45416	
4	0	100	3215890961	-59.3582,269.878,68.1748	-0.0594679,-0.998047,0.0190954	-0.430148,0.00835858,-0.902719	34.337,338.676,380.754	-22.9032,275.644,132.07	-52.2978,269.552,122.673	-52.2978,269.552,122.673	-102.85,263.399,109.395	-129.319,257.942,98.508	-146.719,253.278,90.5638	-48.7003,283.305,114.224	-90.0799,274.02,56.5056	-106.147,273.207,27.8878	-117.121,271.07,8.39913	-126.029,266.012,-7.74337	-41.8214,284.842,107.089	-73.1071,275.472,47.5333	-83.7339,275.341,9.39945	-90.8108,274.257,-17.3068	-95.7062,271.543,-36.0617	-31.4737,281.605,100.526	-51.0927,272.619,43.4885	-59.1539,274.664,6.28207	-63.4415,274.945,-14.9171	-66.5534,273.629,-31.6405	-21.5096,273.53,101.137	-31.988,267.113,46.0393	-32.5294,271.3,20.1878	-32.6166,273.695,0.298567	-32.5688,273.87,-14.934	
1	0	100	3215900961	66.0213,259.081,-55.0163	-0.107113,-0.979568,0.17012	-0.409813,-0.112394,-0.905201	217.792,288.818,231.146	102.541,269.491,5.69448	71.2653,266.524,-2.25776	71.2653,266.524,-2.25776	22.5224,257.744,-15.2121	-3.69,250.62,-22.8736	-21.7996,245.17,-27.5736	75.5994,278.535,-12.6729	36.4481,262.814,-67.5142	18.943,259.746,-94.104	7.23619,254.405,-110.907	-2.32327,246.72,-123.333	82.5703,278.249,-19.6045	53.1914,261.746,-75.9081	43.4721,261.783,-110.779	36.9887,260.161,-135.93	31.957,255.594,-153.405	93.005,273.782,-25.2865	74.8472,257.531,-78.9233	65.5895,255.54,-113.16	59.7785,252.552,-132.153	55.2646,248.025,-146.205	102.489,265.966,-23.1615	93.2266,252.069,-75.0765	93.3152,252.015,-100.161	92.6493,249.841,-118.807	91.7132,245.879,-131.929	
2	0	100	3215900961	-35.6766,244.795,-29.7306	-0.099462,-0.99086,0.0911282	-0.400898,-0.0439159,-0.915069	45.8938,285.078,258.852	-4.26136,251.566,28.8216	-31.0431,247.952,19.9185	-31.0431,247.952,19.9185	-74.3439,238.734,6.71518	-96.8987,230.845,-2.32913	-112.084,224.274,-8.25404	-26.4493,259.623,11.3273	-62.5292,248.697,-41.3758	-75.0606,243.176,-65.752	-83.0016,237.342,-81.733	-89.3547,230.243,-93.8944	-20.1898,260.365,4.88953	-47.1001,248.897,-49.1507	-54.8438,246.149,-80.682	-59.5626,243.963,-103.096	-62.8111,240.623,-119.163	-11.0221,256.656,-0.618812	-27.4486,245.315,-52.0525	-34.386,243.139,-83.1533	-38.3515,241.351,-100.777	-41.1347,238.535,-114.676	-2.59547,249.053,0.727966	-10.7264,239.854,-48.846	-11.0697,239.816,-70.6337	-11.0966,239.318,-87.5499	-10.8994,237.277,-100.484	
3	0	100	3215900961	73.9154,249.975,69.9998	-0.294503,-0.947199,0.126812	-0.395415,-2.82626e-05,-0.918503	204.611,244.133,368.047	109.316,251.245,132.302	79.3676,254.076,123.068	79.3676,254.076,123.068	29.6892,258.908,112.926	1.95192,259.593,104.892	-16.9139,258.972,99.4333	86.0748,265.831,112.961	46.3146,259.779,56.5097	30.1301,261.278,29.6525	18.6728,262.04,11.5602	7.82815,261.154,-3.87186	92.7498,264.169,106.532	62.4981,255.554,48.8155	52.0161,258.501,14.75	45.7357,261.209,-10.0634	40.5547,261.917,-28.8417	102.02,258.292,101.219	82.7678,247.703,46.4463	73.6766,250.425,11.5855	69.3919,252.259,-8.45125	66.1458,252.711,-25.2279	109.65,248.859,103.315	99.5357,238.837,50.5732	98.7137,242.07,25.8554	98.9509,244.472,6.76088	99.3584,244.876,-8.44688	
4	0	100	3215900961	-59.3745,269.885,68.1775	-0.0598101,-0.99803,0.0188877	-0.430169,0.00869554,-0.902706	34.3185,338.681,380.742	-22.918,275.629,132.071	-52.3129,269.54,122.675	-52.3129,269.54,122.675	-102.867,263.414,109.401	-129.34,257.983,98.5125	-146.74,253.342,90.5659	-48.712,283.303,114.228	-90.0951,274.045,56.5102	-106.168,273.26,27.8998	-117.144,271.158,8.41677	-126.053,266.13,-7.72606	-41.8321,284.831,107.092	-73.1216,275.484,47.5379	-83.7473,275.345,9.40519	-90.824,274.261,-17.2948	-95.7197,271.549,-36.0448	-31.4858,281.593,100.529	-51.1087,272.626,43.4923	-59.1678,274.675,6.28953	-63.4563,274.96,-14.9033	-66.5693,273.652,-31.6233	-21.5242,273.517,101.139	-32.006,267.116,46.0415	-32.5496,271.293,20.1935	-32.6431,273.69,0.308922	-32.6016,273.863,-14.9217	
