Device ID	Frame ID	Frame Rate	Time Stamp	Palm Position.x,Palm Position.y,Palm Position.z	Palm Normal.x,Palm Normal.y,Palm Normal.z	Palm Direction.x,Palm Direction.y,Palm Direction.z	Arm Proximal.x,Arm Proximal.y,Arm Proximal.z	Arm Distal.x,Arm Distal.y,Arm Distal.z	Finger1_Meta.x,Finger1_Meta.y,Finger1_Meta.z	Finger1_Proxi.x,Finger1_Proxi.y,Finger1_Proxi.z	Finger1_Inter.x,Finger1_Inter.y,Finger1_Inter.z	Finger1_Dist.x,Finger1_Dist.y,Finger1_Dist.z	Finger1_End.x,Finger1_End.y,Finger1_End.z	Finger2_Meta.x,Finger2_Meta.y,Finger2_Meta.z	Finger2_Proxi.x,Finger2_Proxi.y,Finger2_Proxi.z	Finger2_Inter.x,Finger2_Inter.y,Finger2_Inter.z	Finger2_Dist.x,Finger2_Dist.y,Finger2_Dist.z	Finger2_End.x,Finger2_End.y,Finger2_End.z	Finger3_Meta.x,Finger3_Meta.y,Finger3_Meta.z	Finger3_Proxi.x,Finger3_Proxi.y,Finger3_Proxi.z	Finger3_Inter.x,Finger3_Inter.y,Finger3_Inter.z	Finger3_Dist.x,Finger3_Dist.y,Finger3_Dist.z	Finger3_End.x,Finger3_End.y,Finger3_End.z	Finger4_Meta.x,Finger4_Meta.y,Finger4_Meta.z	Finger4_Proxi.x,Finger4_Proxi.y,Finger4_Proxi.z	Finger4_Inter.x,Finger4_Inter.y,Finger4_Inter.z	Finger4_Dist.x,Finger4_Dist.y,Finger4_Dist.z	Finger4_End.x,Finger4_End.y,Finger4_End.z	Finger5_Meta.x,Finger5_Meta.y,Finger5_Meta.z	Finger5_Proxi.x,Finger5_Proxi.y,Finger5_Proxi.z	Finger5_Inter.x,Finger5_Inter.y,Finger5_Inter.z	Finger5_Dist.x,Finger5_Dist.y,Finger5_Dist.z	Finger5_End.x,Finger5_End.y,Finger5_End.z	
4	0	100	3215390961	-58.507,270.296,68.1577	-0.0494733,-0.998773,0.0020574	-0.4281,0.0193448,-0.903525	28.2071,335.148,383.053	-22.483,275.362,132.274	-51.5608,269.139,122.554	-51.5608,269.139,122.554	-101.972,262.74,109.038	-128.274,257.26,97.859	-145.665,252.633,89.5476	-48.1316,282.992,114.417	-89.2635,274.277,56.471	-105.083,273.335,27.7028	-115.804,271.143,8.14768	-124.446,266.042,-8.06373	-41.2518,284.798,107.3	-72.2893,276.129,47.542	-82.9237,275.97,9.57321	-89.9937,274.876,-17.0334	-94.8665,272.069,-35.798	-30.8558,281.76,100.757	-50.2418,273.548,43.5512	-58.6695,275.374,6.35551	-63.2154,275.332,-14.8168	-66.4688,273.683,-31.5373	-20.8006,273.778,101.391	-31.0809,268.194,46.1902	-31.6498,271.725,20.0545	-31.9105,273.505,0.0568285	-32.0338,273.1,-15.0996	
1	0	100	3215400961	67.0127,260.724,-55.3851	-0.110071,-0.982341,0.151294	-0.403025,-0.0950314,-0.910242	209.687,296.116,234.64	102.8,270.378,5.84423	71.8505,267.106,-2.54902	71.8505,267.106,-2.54902	23.5577,258.252,-15.9546	-2.30161,251.051,-23.9517	-20.0426,245.4,-28.8133	76.2689,279.388,-12.5546	37.5293,264.753,-67.953	20.2343,261.621,-94.7169	8.61579,256.701,-111.945	-0.985633,249.663,-124.982	83.3432,279.187,-19.4658	54.3818,263.78,-76.2651	43.6049,262.655,-111.285	36.2009,259.667,-136.373	30.702,254.595,-153.785	93.8347,274.83,-25.1782	76.0696,259.604,-79.2217	65.5352,257.727,-113.525	58.8843,254.871,-132.504	53.8565,250.572,-146.592	103.239,266.919,-23.2371	94.3567,254,-75.4484	94.4305,253.629,-100.277	93.6628,251.413,-118.782	92.556,247.408,-131.911	
2	0	100	3215400961	-35.1817,245.087,-30.4812	-0.100997,-0.991275,0.0846517	-0.397112,-0.0378479,-0.916985	42.2542,286.957,259.004	-4.09643,251.601,28.3009	-30.7105,247.985,19.1743	-30.7105,247.985,19.1743	-73.8789,238.917,6.0306	-96.1815,230.864,-3.05022	-111.125,224.197,-9.09105	-26.0621,259.649,10.7743	-61.9557,249.082,-42.1774	-74.389,243.525,-66.6323	-82.2908,237.809,-82.6507	-88.6206,230.844,-94.8851	-19.7838,260.425,4.31717	-46.4973,249.312,-49.9375	-54.2361,246.568,-81.4867	-58.892,244.525,-103.996	-62.0829,241.227,-120.199	-10.6253,256.742,-1.19978	-26.8596,245.728,-52.8018	-33.7722,243.51,-84.0482	-37.6735,241.622,-101.738	-40.3518,238.703,-115.682	-2.22847,249.157,0.146129	-10.1672,240.266,-49.5472	-10.3707,240.081,-71.5141	-10.306,239.429,-88.4832	-10.0894,237.254,-101.392	
3	0	100	3215400961	74.4015,249.706,69.8489	-0.276367,-0.95173,0.133538	-0.396804,-0.0135527,-0.917804	198.301,248.688,370.255	109.561,252.067,132.136	79.8078,254.24,122.756	79.8078,254.24,122.756	30.2841,257.966,112.164	2.79916,257.87,103.692	-15.7139,256.57,97.8476	86.2098,266.081,112.618	46.5182,258.916,56.328	30.622,261.308,29.5656	19.3846,263.332,11.3304	8.656,263.5,-4.36788	92.9294,264.472,106.222	62.7821,254.915,48.6685	52.5354,258.312,14.8235	46.543,261.905,-10.036	41.6403,263.309,-29.1468	102.356,258.796,100.925	83.2379,247.494,46.3075	73.9909,250.112,11.7538	69.6749,252.053,-8.07953	66.5369,252.691,-24.7022	110.226,249.461,103.212	100.228,238.913,50.6033	99.4364,242.072,25.9925	99.7669,244.478,7.04516	100.267,244.945,-8.00817	
4	0	100	3215400961	-58.4948,270.229,68.1268	-0.0495031,-0.998771,0.00222074	-0.42831,0.0192204,-0.903428	28.449,335.271,382.922	-22.45,275.309,132.23	-51.5372,269.076,122.525	-51.5372,269.076,122.525	-101.958,262.702,109.021	-128.28,257.236,97.8564	-145.683,252.616,89.5601	-48.1088,282.935,114.381	-89.254,274.212,56.4464	-105.083,273.269,27.6886	-115.807,271.074,8.13829	-124.45,265.965,-8.06642	-41.2297,284.733,107.263	-72.2811,276.056,47.5148	-82.9197,275.897,9.54962	-89.9926,274.794,-17.0527	-94.8659,271.979,-35.8093	-30.8351,281.695,100.718	-50.2346,273.476,43.5187	-58.6606,275.306,6.32829	-63.2064,275.266,-14.8407	-66.4598,273.617,-31.5561	-20.7801,273.715,101.347	-31.0733,268.122,46.1503	-31.6485,271.667,20.0251	-31.912,273.466,0.0329885	-32.0348,273.071,-15.1245	
1	0	100	3215410961	66.9974,260.604,-55.3524	-0.109867,-0.982378,0.151203	-0.403301,-0.0949781,-0.910125	210.065,295.868,234.474	102.812,270.251,5.85722	71.848,266.977,-2.50939	71.848,266.977,-2.50939	23.5388,258.112,-15.9065	-2.34353,250.916,-23.8877	-20.1043,245.272,-28.7309	76.2663,279.269,-12.5257	37.514,264.636,-67.9098	20.1918,261.501,-94.6554	8.56329,256.589,-111.874	-1.0471,249.572,-124.912	83.334,279.059,-19.4362	54.3589,263.656,-76.2243	43.5493,262.518,-111.256	36.1362,259.539,-136.343	30.6359,254.475,-153.758	93.8245,274.708,-25.156	76.0458,259.487,-79.192	65.4738,257.613,-113.492	58.813,254.764,-132.471	53.786,250.482,-146.57	103.236,266.799,-23.2249	94.3393,253.885,-75.4313	94.4104,253.508,-100.256	93.6324,251.283,-118.761	92.5326,247.283,-131.888	
2	0	100	3215410961	-35.1792,245.019,-30.4795	-0.100428,-0.991294,0.0851021	-0.397347,-0.0384569,-0.916858	42.4206,286.898,258.959	-4.07805,251.569,28.2887	-30.6989,247.938,19.1744	-30.6989,247.938,19.1744	-73.8746,238.85,6.03666	-96.1829,230.791,-3.04039	-111.126,224.118,-9.07679	-26.0583,259.604,10.7639	-61.9599,248.995,-42.1717	-74.3935,243.45,-66.6113	-82.2948,237.742,-82.6132	-88.6241,230.779,-94.8336	-19.7807,260.38,4.30772	-46.5025,249.23,-49.9332	-54.2425,246.507,-81.4732	-58.8995,244.476,-103.973	-62.0918,241.189,-120.169	-10.6215,256.7,-1.20948	-26.8637,245.656,-52.8007	-33.7774,243.44,-84.0287	-37.6799,241.558,-101.708	-40.3606,238.642,-115.644	-2.22092,249.119,0.136376	-10.1685,240.202,-49.5495	-10.3776,240.025,-71.4975	-10.3152,239.382,-88.4578	-10.0989,237.215,-101.365	
3	0	100	3215410961	74.409,249.687,69.8349	-0.277537,-0.951408,0.133405	-0.396739,-0.0129644,-0.917839	198.599,248.516,370.154	109.579,252,132.124	79.8223,254.208,122.75	79.8223,254.208,122.75	30.2844,257.981,112.189	2.76746,257.926,103.748	-15.7724,256.654,97.9292	86.2405,266.049,112.61	46.5429,258.938,56.3126	30.6309,261.281,29.5483	19.3798,263.252,11.3254	8.63891,263.364,-4.35255	92.9563,264.422,106.213	62.8006,254.908,48.6524	52.5364,258.292,14.7994	46.5253,261.868,-10.0549	41.6026,263.257,-29.1516	102.376,258.736,100.917	83.2482,247.462,46.2934	74.0063,250.094,11.7284	69.6939,252.046,-8.11304	66.5556,252.697,-24.7484	110.228,249.399,103.196	100.221,238.868,50.5818	99.4081,242.022,25.9653	99.7194,244.422,7.01333	100.213,244.883,-8.04614	
4	0	100	3215410961	-58.4841,270.165,68.0977	-0.0495228,-0.99877,0.00237883	-0.428509,0.019096,-0.903336	28.683,335.392,382.796	-22.4195,275.26,132.189	-51.5159,269.018,122.498	-51.5159,269.018,122.498	-101.945,262.665,109.005	-128.285,257.212,97.8544	-145.7,252.599,89.5725	-48.0882,282.881,114.347	-89.2461,274.151,56.4233	-105.083,273.207,27.6752	-115.811,271.009,8.12945	-124.454,265.889,-8.06874	-41.2098,284.673,107.229	-72.2744,275.987,47.489	-82.9167,275.828,9.52725	-89.9921,274.716,-17.0712	-94.8659,271.893,-35.8201	-30.8166,281.635,100.681	-50.2287,273.408,43.4879	-58.653,275.243,6.30294	-63.1987,275.205,-14.8629	-66.4521,273.558,-31.5734	-20.7617,273.655,101.305	-31.0671,268.055,46.1125	-31.6484,271.614,19.9975	-31.9145,273.432,0.0107875	-32.0369,273.047,-15.1478	
1	0	100	3215420961	66.9818,260.488,-55.3199	-0.109676,-0.982413,0.151114	-0.403569,-0.094924,-0.910012	210.435,295.623,234.313	102.824,270.127,5.87072	71.845,266.851,-2.47012	71.845,266.851,-2.47012	23.5196,257.976,-15.8595	-2.38503,250.785,-23.8258	-20.1651,245.148,-28.6515	76.2632,279.154,-12.4967	37.4985,264.523,-67.867	20.1504,261.385,-94.5955	8.51236,256.482,-111.804	-1.10665,249.485,-124.844	83.3245,278.935,-19.4067	54.336,263.536,-76.184	43.4953,262.385,-111.228	36.0735,259.415,-136.314	30.5719,254.359,-153.731	93.814,274.589,-25.1336	76.0219,259.373,-79.1623	65.414,257.502,-113.459	58.7438,254.66,-132.438	53.7174,250.393,-146.549	103.232,266.682,-23.2121	94.3216,253.774,-75.4139	94.3895,253.39,-100.234	93.6011,251.155,-118.739	92.5079,247.162,-131.864	
2	0	100	3215420961	-35.1777,244.954,-30.4766	-0.0998802,-0.991315,0.0855163	-0.397575,-0.0390253,-0.916736	42.5829,286.841,258.916	-4.06108,251.538,28.2783	-30.6885,247.892,19.1758	-30.6885,247.892,19.1758	-73.8711,238.785,6.04363	-96.185,230.721,-3.02993	-111.128,224.044,-9.0621	-26.0555,259.56,10.7553	-61.9647,248.911,-42.1649	-74.3989,243.379,-66.5901	-82.2998,237.677,-82.5772	-88.6288,230.718,-94.785	-19.7786,260.337,4.30011	-46.5084,249.152,-49.9276	-54.2496,246.449,-81.459	-58.9077,244.428,-103.95	-62.1014,241.152,-120.139	-10.6187,256.66,-1.21738	-26.8685,245.587,-52.7984	-33.7833,243.375,-84.009	-37.687,241.497,-101.678	-40.3702,238.585,-115.607	-2.21442,249.082,0.128338	-10.1705,240.142,-49.5504	-10.385,239.972,-71.4806	-10.3249,239.338,-88.4329	-10.1089,237.178,-101.338	
3	0	100	3215420961	74.4159,249.676,69.8229	-0.278716,-0.951084,0.133251	-0.396676,-0.0123512,-0.917874	198.886,248.348,370.057	109.597,251.938,132.115	79.836,254.182,122.746	79.836,254.182,122.746	30.2853,258.002,112.213	2.74042,257.987,103.801	-15.8235,256.742,98.0063	86.2703,266.021,112.604	46.5666,258.966,56.2995	30.6394,261.261,29.5328	19.3751,263.179,11.3212	8.62281,263.236,-4.33839	92.9824,264.379,106.206	62.8184,254.91,48.6385	52.5379,258.282,14.777	46.5095,261.839,-10.0725	41.5684,263.213,-29.1558	102.395,258.681,100.911	83.2575,247.438,46.2812	74.0209,250.083,11.7042	69.712,252.047,-8.14568	66.5731,252.708,-24.7935	110.229,249.342,103.181	100.213,238.83,50.5622	99.3826,241.981,25.9396	99.6777,244.377,6.98235	100.167,244.833,-8.08415	
4	0	100	3215420961	-58.4751,270.106,68.0703	-0.0495324,-0.998769,0.0025317	-0.428699,0.0189715,-0.903248	28.9093,335.509,382.675	-22.3914,275.214,132.15	-51.4967,268.963,122.473	-51.4967,268.963,122.473	-101.934,262.631,108.99	-128.291,257.19,97.853	-145.716,252.582,89.5846	-48.0699,282.832,114.315	-89.2396,274.093,56.4016	-105.084,273.149,27.6625	-115.815,270.945,8.12114	-124.459,265.816,-8.07067	-41.1922,284.616,107.196	-72.269,275.922,47.4649	-82.9147,275.762,9.50607	-89.9923,274.643,-17.0889	-94.8664,271.811,-35.8306	-30.8001,281.579,100.647	-50.2241,273.344,43.459	-58.6467,275.185,6.27946	-63.1923,275.15,-14.8833	-66.4459,273.505,-31.5892	-20.7452,273.6,101.266	-31.0622,267.992,46.0768	-31.6492,271.565,19.9718	-31.918,273.401,-0.00977436	-32.0402,273.027,-15.1696	
1	0	100	3215430961	66.966,260.375,-55.2876	-0.109499,-0.982446,0.151029	-0.403829,-0.0948691,-0.909902	210.797,295.381,234.157	102.834,270.007,5.88472	71.8413,266.729,-2.43124	71.8413,266.729,-2.43124	23.5001,257.844,-15.8136	-2.42611,250.659,-23.7659	-20.2249,245.03,-28.5751	76.2597,279.042,-12.4678	37.4827,264.413,-67.8247	20.1101,261.274,-94.5371	8.463,256.379,-111.737	-1.16427,249.402,-124.778	83.3148,278.815,-19.3772	54.3131,263.419,-76.1441	43.443,262.257,-111.2	36.013,259.296,-136.284	30.51,254.246,-153.705	93.8031,274.473,-25.1109	75.998,259.262,-79.1328	65.3559,257.395,-113.426	58.6767,254.559,-132.406	53.6508,250.307,-146.528	103.227,266.568,-23.1986	94.3036,253.667,-75.396	94.3678,253.275,-100.213	93.5691,251.031,-118.718	92.4819,247.044,-131.841	
2	0	100	3215430961	-35.177,244.893,-30.4724	-0.0993534,-0.991336,0.0858944	-0.397794,-0.0395532,-0.916619	42.7411,286.785,258.875	-4.04553,251.507,28.2695	-30.6793,247.848,19.1786	-30.6793,247.848,19.1786	-73.8684,238.723,6.05151	-96.1878,230.654,-3.01884	-111.131,223.974,-9.047	-26.0537,259.518,10.7486	-61.9702,248.832,-42.1569	-74.4051,243.312,-66.5689	-82.3058,237.617,-82.5426	-88.6346,230.661,-94.7394	-19.7775,260.296,4.29434	-46.5149,249.078,-49.9208	-54.2573,246.393,-81.4442	-58.9166,244.383,-103.928	-62.1116,241.115,-120.109	-10.6169,256.621,-1.2235	-26.8739,245.522,-52.7948	-33.7898,243.313,-83.9892	-37.6948,241.44,-101.65	-40.3804,238.531,-115.571	-2.20897,249.046,0.122017	-10.1732,240.084,-49.55	-10.3928,239.922,-71.4635	-10.335,239.298,-88.4084	-10.1195,237.145,-101.312	
3	0	100	3215430961	74.422,249.671,69.8129	-0.279903,-0.950759,0.133075	-0.396613,-0.011713,-0.917909	199.162,248.184,369.965	109.614,251.882,132.107	79.8488,254.161,122.744	79.8488,254.161,122.744	30.2867,258.029,112.238	2.71804,258.053,103.852	-15.8671,256.834,98.0788	86.2992,265.999,112.601	46.5895,259.002,56.2887	30.6475,261.247,29.519	19.3705,263.114,11.3177	8.6077,263.117,-4.3254	93.0077,264.343,106.201	62.8353,254.92,48.6267	52.54,258.279,14.7564	46.4955,261.818,-10.0888	41.5377,263.178,-29.1593	102.414,258.633,100.907	83.2658,247.422,46.271	74.0349,250.08,11.6813	69.7291,252.053,-8.17745	66.5894,252.724,-24.8373	110.229,249.292,103.169	100.205,238.8,50.5445	99.3598,241.95,25.9154	99.6418,244.343,6.95223	100.127,244.796,-8.12219	
4	0	100	3215430961	-58.4677,270.05,68.0447	-0.0495318,-0.998769,0.00267932	-0.428879,0.0188468,-0.903166	29.1278,335.622,382.559	-22.3658,275.172,132.113	-51.4797,268.912,122.45	-51.4797,268.912,122.45	-101.925,262.599,108.977	-128.298,257.168,97.8521	-145.731,252.565,89.5966	-48.0539,282.785,114.285	-89.2347,274.039,56.3814	-105.086,273.093,27.6506	-115.82,270.884,8.11337	-124.464,265.744,-8.07224	-41.1767,284.562,107.166	-72.2652,275.861,47.4424	-82.9137,275.701,9.48611	-89.9932,274.573,-17.1057	-94.8676,271.734,-35.8406	-30.7858,281.527,100.614	-50.221,273.284,43.432	-58.6418,275.133,6.25786	-63.1872,275.102,-14.9018	-66.4409,273.46,-31.6035	-20.7308,273.548,101.229	-31.0587,267.933,46.0431	-31.6512,271.521,19.9479	-31.9226,273.375,-0.0286972	-32.0446,273.011,-15.1897	
1	0	100	3215440961	66.9498,260.265,-55.2554	-0.109334,-0.982477,0.150947	-0.404081,-0.0948133,-0.909796	211.15,295.141,234.006	102.844,269.89,5.89923	71.8371,266.611,-2.39272	71.8371,266.611,-2.39272	23.4803,257.718,-15.7688	-2.46677,250.538,-23.708	-20.2836,244.917,-28.5017	76.2557,278.934,-12.4388	37.4667,264.307,-67.783	20.0708,261.168,-94.4804	8.41523,256.281,-111.672	-1.21998,249.323,-124.714	83.3047,278.698,-19.3477	54.2901,263.307,-76.1046	43.3924,262.133,-111.172	35.9545,259.18,-136.256	30.4501,254.138,-153.679	93.7918,274.361,-25.088	75.974,259.155,-79.1033	65.2996,257.291,-113.394	58.6117,254.462,-132.374	53.5861,250.223,-146.507	103.222,266.458,-23.1845	94.2852,253.562,-75.3777	94.3453,253.163,-100.191	93.5362,250.91,-118.697	92.4545,246.929,-131.818	
2	0	100	3215440961	-35.1773,244.834,-30.467	-0.0988477,-0.991358,0.0862364	-0.398005,-0.0400406,-0.916507	42.8951,286.732,258.835	-4.03141,251.478,28.2625	-30.6712,247.806,19.1828	-30.6712,247.806,19.1828	-73.8666,238.663,6.06029	-96.1913,230.591,-3.00711	-111.135,223.907,-9.03148	-26.0529,259.477,10.7438	-61.9763,248.757,-42.1476	-74.4122,243.25,-66.5475	-82.3129,237.56,-82.5095	-88.6415,230.607,-94.6967	-19.7774,260.256,4.2904	-46.5221,249.008,-49.9128	-54.2656,246.341,-81.4288	-58.9261,244.339,-103.905	-62.1225,241.079,-120.08	-10.616,256.584,-1.22783	-26.8801,245.461,-52.7899	-33.797,243.254,-83.9692	-37.7033,241.386,-101.622	-40.3915,238.481,-115.536	-2.20456,249.011,0.117411	-10.1766,240.03,-49.5482	-10.4011,239.877,-71.4462	-10.3456,239.261,-88.3844	-10.1307,237.114,-101.287	
3	0	100	3215440961	74.4273,249.674,69.8048	-0.281099,-0.950434,0.132877	-0.396551,-0.0110498,-0.917944	199.429,248.025,369.877	109.629,251.831,132.101	79.8609,254.148,122.744	79.8609,254.148,122.744	30.2887,258.063,112.263	2.70033,258.123,103.901	-15.9032,256.93,98.1467	86.3273,265.981,112.6	46.6115,259.044,56.2802	30.6552,261.242,29.507	19.3661,263.056,11.3151	8.59358,263.007,-4.31358	93.0324,264.313,106.198	62.8515,254.938,48.6171	52.5426,258.285,14.7376	46.4833,261.805,-10.1038	41.5105,263.15,-29.1621	102.432,258.59,100.905	83.2732,247.413,46.2626	74.0482,250.085,11.6597	69.7453,252.067,-8.20835	66.6045,252.744,-24.8799	110.23,249.247,103.158	100.196,238.777,50.5287	99.3397,241.928,25.8927	99.6118,244.32,6.92295	100.093,244.772,-8.16026	
4	0	100	3215440961	-58.4619,269.998,68.0208	-0.0495212,-0.998769,0.00282172	-0.429048,0.0187219,-0.903088	29.3385,335.733,382.448	-22.3427,275.133,132.079	-51.465,268.865,122.428	-51.465,268.865,122.428	-101.917,262.569,108.964	-128.304,257.147,97.8518	-145.746,252.548,89.6084	-48.0401,282.743,114.257	-89.2313,273.988,56.3627	-105.088,273.041,27.6396	-115.825,270.825,8.10615	-124.469,265.674,-8.07343	-41.1635,284.513,107.137	-72.2627,275.804,47.4214	-82.9136,275.643,9.46735	-89.9947,274.507,-17.1217	-94.8693,271.66,-35.8501	-30.7735,281.479,100.583	-50.2192,273.228,43.4067	-58.6382,275.085,6.23814	-63.1836,275.061,-14.9186	-66.4374,273.422,-31.6164	-20.7184,273.501,101.195	-31.0565,267.878,46.0116	-31.6541,271.481,19.9259	-31.9281,273.353,-0.0459811	-32.0501,272.999,-15.2081	
1	0	100	3215450961	66.9334,260.159,-55.2233	-0.109182,-0.982506,0.150867	-0.404325,-0.0947567,-0.909693	211.494,294.903,233.86	102.853,269.776,5.91425	71.8323,266.496,-2.35459	71.8323,266.496,-2.35459	23.4602,257.596,-15.725	-2.50701,250.422,-23.6522	-20.3414,244.809,-28.4313	76.2512,278.829,-12.4098	37.4505,264.205,-67.7417	20.0327,261.065,-94.4253	8.36902,256.188,-111.61	-1.27376,249.248,-124.653	83.2943,278.585,-19.3182	54.2671,263.197,-76.0656	43.3434,262.013,-111.144	35.8981,259.068,-136.227	30.3922,254.035,-153.654	93.7802,274.252,-25.0648	75.95,259.051,-79.0739	65.2449,257.19,-113.362	58.5488,254.367,-132.343	53.5233,250.141,-146.487	103.215,266.351,-23.1697	94.2665,253.46,-75.359	94.3219,253.055,-100.17	93.5025,250.793,-118.676	92.4257,246.816,-131.796	
2	0	100	3215450961	-35.1785,244.779,-30.4603	-0.0983631,-0.99138,0.0865422	-0.398208,-0.0404875,-0.9164	43.045,286.68,258.798	-4.0187,251.449,28.2572	-30.6644,247.764,19.1883	-30.6644,247.764,19.1883	-73.8657,238.606,6.06998	-96.1956,230.531,-2.99476	-111.14,223.845,-9.01554	-26.0532,259.437,10.7409	-61.9832,248.686,-42.1372	-74.4202,243.191,-66.5259	-82.321,237.506,-82.4778	-88.6496,230.557,-94.6569	-19.7783,260.217,4.2883	-46.53,248.942,-49.9035	-54.2745,246.291,-81.4129	-58.9363,244.297,-103.882	-62.134,241.045,-120.05	-10.6161,256.549,-1.23037	-26.887,245.404,-52.7837	-33.8049,243.2,-83.9492	-37.7125,241.336,-101.594	-40.4033,238.434,-115.502	-2.2012,248.978,0.114521	-10.1808,239.98,-49.545	-10.4098,239.834,-71.4286	-10.3566,239.228,-88.3608	-10.1425,237.086,-101.262	
3	0	100	3215450961	74.4319,249.683,69.7987	-0.282303,-0.950107,0.132657	-0.39649,-0.0103616,-0.917978	199.685,247.87,369.793	109.644,251.786,132.097	79.8721,254.14,122.746	79.8721,254.14,122.746	30.2911,258.102,112.288	2.68727,258.198,103.947	-15.9318,257.029,98.2101	86.3544,265.969,112.601	46.6327,259.093,56.2739	30.6626,261.243,29.4967	19.3618,263.005,11.3132	8.58044,262.906,-4.30293	93.0563,264.29,106.198	62.8668,254.964,48.6097	52.5458,258.3,14.7207	46.473,261.799,-10.1175	41.4867,263.131,-29.1642	102.449,258.554,100.905	83.2796,247.411,46.256	74.0608,250.097,11.6393	69.7605,252.086,-8.23838	66.6183,252.769,-24.9213	110.229,249.209,103.15	100.186,238.762,50.5147	99.3223,241.915,25.8716	99.5876,244.308,6.89452	100.066,244.76,-8.19837	
4	0	100	3215450961	-58.4577,269.95,67.9987	-0.0495004,-0.99877,0.00295888	-0.429207,0.018597,-0.903015	29.5413,335.841,382.341	-22.322,275.099,132.047	-51.4524,268.822,122.408	-51.4524,268.822,122.408	-101.911,262.541,108.954	-128.311,257.128,97.8521	-145.76,252.532,89.62	-48.0285,282.704,114.23	-89.2294,273.941,56.3454	-105.092,272.993,27.6293	-115.83,270.769,8.09947	-124.474,265.606,-8.07425	-41.1524,284.468,107.111	-72.2617,275.75,47.402	-82.9144,275.589,9.4498	-89.997,274.445,-17.1368	-94.8716,271.59,-35.8593	-30.7634,281.435,100.555	-50.2187,273.176,43.3833	-58.636,275.043,6.22028	-63.1812,275.025,-14.9336	-66.4352,273.391,-31.6277	-20.7081,273.458,101.162	-31.0557,267.828,45.9822	-31.6581,271.446,19.9058	-31.9347,273.336,-0.0616259	-32.0568,272.992,-15.225	
1	0	100	3215460961	66.9167,260.057,-55.1914	-0.109043,-0.982533,0.150791	-0.404562,-0.0946992,-0.909594	211.83,294.668,233.719	102.861,269.666,5.92978	71.8269,266.385,-2.31682	71.8269,266.385,-2.31682	23.4398,257.478,-15.6824	-2.54684,250.31,-23.5984	-20.3982,244.705,-28.3639	76.2463,278.727,-12.3808	37.4341,264.106,-67.701	19.9956,260.968,-94.3717	8.32439,256.099,-111.549	-1.32563,249.177,-124.593	83.2836,278.476,-19.2887	54.2441,263.092,-76.0271	43.296,261.898,-111.117	35.8437,258.961,-136.199	30.3363,253.935,-153.628	93.7682,274.147,-25.0414	75.9258,258.951,-79.0445	65.1919,257.092,-113.331	58.488,254.275,-132.313	53.4624,250.062,-146.467	103.209,266.247,-23.1543	94.2474,253.362,-75.3399	94.2977,252.949,-100.148	93.468,250.679,-118.655	92.3956,246.707,-131.773	
2	0	100	3215460961	-35.1805,244.726,-30.4524	-0.0978995,-0.991403,0.0868119	-0.398402,-0.0408939,-0.916299	43.1908,286.63,258.762	-4.0074,251.421,28.2536	-30.6587,247.724,19.1952	-30.6587,247.724,19.1952	-73.8656,238.551,6.08056	-96.2006,230.474,-2.98177	-111.145,223.786,-8.99918	-26.0544,259.399,10.7399	-61.9907,248.619,-42.1255	-74.429,243.135,-66.5042	-82.3301,237.457,-82.4476	-88.6587,230.51,-94.62	-19.7802,260.181,4.28803	-46.5385,248.88,-49.8931	-54.2841,246.243,-81.3963	-58.9471,244.257,-103.859	-62.1461,241.01,-120.02	-10.6173,256.515,-1.23111	-26.8945,245.35,-52.7763	-33.8134,243.149,-83.929	-37.7225,241.289,-101.567	-40.4158,238.391,-115.469	-2.19889,248.946,0.113347	-10.1856,239.932,-49.5405	-10.419,239.796,-71.4109	-10.3682,239.197,-88.3377	-10.1548,237.06,-101.237	
3	0	100	3215460961	74.4358,249.7,69.7947	-0.283515,-0.949779,0.132416	-0.396429,-0.00964849,-0.918011	199.931,247.719,369.714	109.657,251.746,132.095	79.8826,254.139,122.75	79.8826,254.139,122.75	30.2941,258.148,112.313	2.67888,258.277,103.99	-15.9529,257.132,98.2689	86.3807,265.962,112.604	46.6529,259.149,56.27	30.6696,261.251,29.4882	19.3577,262.962,11.3121	8.5683,262.814,-4.29345	93.0794,264.274,106.2	62.8814,254.999,48.6044	52.5495,258.322,14.7054	46.4646,261.802,-10.13	41.4664,263.12,-29.1656	102.465,258.523,100.907	83.2851,247.417,46.2514	74.0727,250.117,11.6203	69.7748,252.113,-8.26754	66.631,252.799,-24.9615	110.229,249.177,103.143	100.176,238.754,50.5026	99.3076,241.912,25.8521	99.5692,244.308,6.86694	100.046,244.761,-8.2365	
